type,amount,oldbalanceOrg,newbalanceOrig,isFraud
payment,0.0006620821582376,8.012115035621384e-05,0.0,Fraud
debit,0.0001007040240682,0.0018036539272274,0.0017149660068709,Fraud
payment,0.0001636940391228,0.0004572164487509,0.0003284016053989,Fraud
payment,0.0002030750485349,0.0144304688101029,0.0141853749329124,Fraud
transfer,0.004586205096103,0.0008255726641434,0.0,Fraud
payment,0.0011408952726739,0.0070057284240524,0.0060855188564818,Fraud
payment,2.09200049998812e-06,0.0035080071237044,0.003484622444391,Fraud
payment,6.11440146134195e-05,2.846002252035395e-05,0.0,Fraud
payment,0.0007152071709345,0.0007822639342211,0.0002275500071028,Fraud
payment,0.0001089150260306,0.0057886757762187,0.0056691475531124,Fraud
payment,0.0003191600762792,0.0023194918354088,0.0020597213230832,Fraud
payment,0.0001847170441473,0.0008063157467315,0.0006591935872904,Fraud
payment,0.0004168430996255,0.0024168591407162,0.0020814091859407,Fraud
payment,0.0004097520979307,0.0016443396707276,0.0013190950642108,Fraud
payment,0.0005920621415028,0.00046843031632,1.0298602772367266e-05,Fraud
transfer,0.020837426980145,1.0362387004082137e-05,0.0,Fraud
transfer,0.0131031081316428,0.0,0.0,Fraud
transfer,0.0223846583499333,0.0,0.0,Fraud
transfer,0.0068329986330866,0.0,0.0,Fraud
transfer,0.0205366439082578,0.0,0.0,Fraud
transfer,0.0424139071369238,0.0,0.0,Fraud
transfer,0.0373182769190681,0.0,0.0,Fraud
transfer,0.2258386299754325,0.0,0.0,Fraud
transfer,0.0250965849980838,0.0,0.0,Fraud
transfer,0.0019770144725064,0.0,0.0,Fraud
transfer,0.0043021440282124,0.0,0.0,Fraud
transfer,0.1628885719303686,0.0,0.0,Fraud
transfer,0.0755496920563764,0.0,0.0,Fraud
transfer,0.0289201129119069,0.0,0.0,Fraud
transfer,0.0902483185693481,0.0,0.0,Fraud
transfer,0.0351851804092581,0.0,0.0,Fraud
transfer,0.0605787954783321,0.0,0.0,Fraud
transfer,0.0353310624441239,0.0,0.0,Fraud
transfer,0.0855929214567082,0.0,0.0,Fraud
transfer,0.0699926637282466,0.0,0.0,Fraud
payment,0.0005883861406242,0.0022996386495903,0.0018330598289146,Fraud
transfer,0.0200772277984574,0.0018444128556755,0.0,Fraud
debit,0.0001086550259685,0.0003941094422927,0.0003079865603779,Fraud
payment,0.0003497610835928,0.0080111869914087,0.0076928618126777,Fraud
transfer,0.0109550596182592,0.0007668328790757,0.0,Fraud
transfer,0.0059529494227549,0.0,0.0,Fraud
transfer,0.0133634711938696,0.0,0.0,Fraud
transfer,0.0075750358104335,0.0,0.0,Fraud
transfer,0.010035979398599,0.0,0.0,Fraud
transfer,0.0191175575690962,0.0,0.0,Fraud
transfer,0.0435587674105454,0.0,0.0,Fraud
transfer,0.0001948380465662,0.0,0.0,Fraud
transfer,0.2223003761297899,0.0,0.0,Fraud
transfer,0.0902503435698321,0.0,0.0,Fraud
transfer,0.1201714557209779,0.0,0.0,Fraud
transfer,0.0494969738297767,0.0,0.0,Fraud
transfer,0.1416999138662794,0.0,0.0,Fraud
payment,0.0003443570823013,0.0006632422639525,0.0003942999042193,Fraud
payment,0.0002648430632974,0.0002407501361572,3.55236079508374e-05,Fraud
payment,0.0002070810494923,0.0016522079389102,0.0014826905866892,Fraud
cash_out,0.0319823626437846,0.0014918736071467,0.0,Fraud
cash_out,0.0129428770933476,0.0,0.0,Fraud
cash_out,0.0105349575178548,0.0,0.0,Fraud
cash_out,0.0038164619121343,0.0,0.0,Fraud
cash_out,0.0004680351118603,0.0,0.0,Fraud
debit,0.0001277750305382,0.0011723518515925,0.0010667427873221,Fraud
debit,0.000303745072595,0.0118177923405238,0.0115114044808651,Fraud
payment,0.0005995611432951,1.2683270905809913e-05,0.0,Fraud
payment,0.0004270611020676,0.0,0.0,Fraud
payment,0.0003634740868703,0.0,0.0,Fraud
payment,8.901402127435108e-05,0.0023199558575151,0.0022370749610646,Fraud
payment,0.0010705212558545,0.0032865139049591,0.0024432875913808,Fraud
payment,0.0006378361524428,0.002458420054038,0.0019528568902853,Fraud
transfer,0.02711594148071,0.0,0.0,Fraud
transfer,0.0274106075511352,0.0,0.0,Fraud
debit,0.0002674580639224,0.007312292362288,0.0070615280249761,Fraud
payment,0.0007510221794943,0.0015911318025373,0.0010039112416222,Fraud
payment,0.0008609892057764,0.010670497682672,0.0099428686337054,Fraud
payment,4.110100982314135e-05,0.0043492041855375,0.0042906589348578,Fraud
payment,0.0006792001623288,0.0043172330624127,0.0037684354578032,Fraud
payment,0.0009244792209505,0.0004316952329038,0.0,Fraud
payment,0.0002819120673769,0.0,0.0,Fraud
transfer,0.0378701510509661,0.0024603225446739,0.0,Fraud
payment,0.0009816562346158,1.1677889675471322e-05,0.0,Fraud
payment,0.0013266073170591,0.0004548530294894,0.0,Fraud
0.0,0.0378894220555718,0.0,0.029122358021586,Fraud
0.0,0.0065669015694894,0.0293027268806623,0.0341699262140275,Fraud
0.0,0.0035489818482066,0.0343815571060514,0.0368978915048508,Fraud
0.0,0.0018508044423422,0.0371264180063147,0.0383206213034605,Fraud
0.0,0.0083585489976932,0.038557959459199,0.0447452661779455,Fraud
0.0,0.0062453384926359,0.0450223952690582,0.0495456771271678,Fraud
0.0,0.004470565068465,0.0498525374867915,0.0529819793789706,Fraud
0.0,0.034318682202165,0.0533101224216839,0.0793598323953473,Fraud
0.0,0.0060213084390927,0.0798513462492401,0.0839880516900362,Fraud
0.0,0.0235286346233436,0.0845082303461789,0.1020725703269093,Fraud
0.0,0.0206953649461922,0.1027047551602668,0.1179794113998106,Fraud
0.0,0.038344431164319,0.1187101149991863,0.1474514937999959,Fraud
0.0,0.0145093584677366,0.1483647322707988,0.1586037100097372,Fraud
0.0,0.0300630551850701,0.1595860195534399,0.1817106463890245,Fraud
0.0,0.0119079398459976,0.1828360683739791,0.1908633879866094,Fraud
0.0,0.0203145998551893,0.1920454973304019,0.2064775685786372,Fraud
0.0,0.0104332704935516,0.2077563841004359,0.2144968643556141,Fraud
0.0,0.0251480300103791,0.2158253472576715,0.2338260658670717,Fraud
0.0,0.0092781692174824,0.2352742638698396,0.2409575396900995,Fraud
0.0,0.002166799517865,0.2424499063620403,0.2426231471125361,Fraud
0.0,0.0175441501930519,0.2441258296974339,0.2561079334399097,Fraud
0.0,0.022602895402092,0.25769413383346,0.2734809192362357,Fraud
0.0,0.0234050365938037,0.275174718939722,0.291470439238475,Fraud
0.0,0.0229846624933343,0.2932756567466505,0.3091368564313085,Fraud
0.0,0.0111653486685183,0.3110514906120857,0.3177188345368464,Fraud
0.0,0.0051282492256515,0.3196866210618935,0.3216606399280136,Fraud
0.0,2.683900641452253e-05,0.3236528399617669,0.3216814523443037,Fraud
0.0,0.0154440636911312,0.3236737812794247,0.3335520919814906,Fraud
0.0,0.0034916208344973,0.3356179415335301,0.33623596904531,Fraud
0.0,0.0057260343685222,0.33831844114706,0.3406372386171536,Fraud
0.0,0.018970121533859,0.3427469699116713,0.355218040236259,Fraud
0.0,0.0288835809031758,0.3574180774926259,0.3774184228720483,Fraud
0.0,0.0061503534699344,0.3797559578435421,0.3774184228720483,Fraud
0.0,0.0404165306595508,0.3797559578435421,0.3774184228720483,Fraud
0.0,0.0057321183699762,0.3797559578435421,0.3818243671287237,Fraud
0.0,0.0068985836487614,0.3841891902455711,0.3871268685897779,Fraud
0.0,0.0074227837740453,0.3895245326646985,0.3928322753104243,Fraud
0.0,0.0377285500171234,0.3952652757307056,0.4218309855355183,Fraud
0.0,0.0185895444429011,0.4244435890042241,0.4361192719410033,Fraud
0.0,0.0173839881547731,0.4388203696832567,0.4494809561848463,Fraud
0.0,0.0031643927562898,0.4522648093049648,0.451913322599513,Fraud
0.0,0.0048132611503694,0.4547122405421552,0.4556130251255363,Fraud
0.0,0.0229980134965252,0.458434857116658,0.4732897032592618,Fraud
0.0,0.0216804141816189,0.4762210154739586,0.4899536618830038,Fraud
0.0,0.0117254818023901,0.4929881820591724,0.4989661637042439,Fraud
0.0,0.0174411421684329,0.5020565026664365,0.5123717770728612,Fraud
0.0,0.0072895547422035,0.5155451434872512,0.5179747826778451,Fraud
0.0,0.0082561869732286,0.5211828512179223,0.5243207511155077,Fraud
0.0,0.0063762525239243,0.5275681233097047,0.5292217838486947,Fraud
0.0,0.0183072463754318,0.5324995105108138,0.5432930932435496,Fraud
0.0,0.0223742463474448,0.5466579703355678,0.5604903371766545,Fraud
0.0,0.0046177001036303,0.5639617251241871,0.5640397296006727,Fraud
0.0,0.009160866189447,0.5675331006534696,0.5710810431877869,Fraud
0.0,0.0128019830596739,0.5746180245037762,0.5809209542323315,Fraud
0.0,0.015794736774942,0.5845188788801486,0.5930611238069311,Fraud
0.0,0.0026514176336888,0.5967342384010274,0.5950992126070628,Fraud
0.0,0.0105645085249175,0.5987849500715771,0.6032193799661907,Fraud
0.0,0.0061855814783539,0.606955409557496,0.6079738610993173,Fraud
0.0,0.0245039018564325,0.6117393374935514,0.6268079787459221,Fraud
0.0,0.0042920430257982,0.6306901039468604,0.6301070680067907,Fraud
0.0,0.0137463192853703,0.6340096260643518,0.6406728049598096,Fraud
0.0,0.0170204790678945,0.644640801740365,0.6537550926221777,Fraud
0.0,0.001851138442422,0.6578041143423352,0.6551780791364622,Fraud
0.0,0.0199315997636523,0.6592359141008588,0.670497882173313,Fraud
0.0,0.0026292916284006,0.6746506000930316,0.6725189647129072,Fraud
0.0,0.0111547466659844,0.6766842001750408,0.6810927940172963,Fraud
0.0,0.0056909633601402,0.6853111313542302,0.6854671076746814,Fraud
0.0,0.0414283219013689,0.6897125372533575,0.717309498165297,Fraud
0.0,0.0298107041247582,0.7217521430806845,0.7402224758603834,Fraud
0.0,0.0269734664466584,0.7448070319370114,0.7609547253791833,Fraud
0.0,0.0018619774450126,0.7656676863119366,0.7623860428551402,Fraud
0.0,0.0183813963931537,0.7671078686298106,0.7765143438983994,Fraud
0.0,0.0143403444273423,0.7813236730798326,0.7875366542906193,Fraud
payment,4.475801069716456e-05,0.0010077454229702,0.000966957250825,Fraud
payment,0.0002741160655137,0.0009729460851075,0.0007560860764828,Fraud
payment,0.0001546340369575,0.0029608716978226,0.002823609557693,Fraud
payment,0.0004826041153423,0.0028410975383716,0.0024524909251816,Fraud
payment,0.00017347304146,0.0024676803885396,0.002318974178798,Fraud
payment,0.0001086920259773,0.0023333367083207,0.0022352487441688,Fraud
payment,0.0005235311251239,0.00224909272155,0.0018326739867926,Fraud
payment,0.0003362090803539,0.0018440246238465,0.0015740767552412,Fraud
payment,0.0001887020450997,0.0015838257744735,0.0014288556187526,Fraud
payment,0.0002683050641249,0.0008740629742528,0.0006622772498266,Fraud
payment,0.0001235690295329,0.0006663790533912,0.0005671172071337,Fraud
payment,0.0017991854300053,0.0005706296384945,0.0,Fraud
payment,0.000639410152819,3.5420354115005734e-05,0.0,Fraud
payment,0.0002377820568299,0.464274218027549,0.4612334973883308,Fraud
cash_out,0.0139752363400814,0.4640901396846056,0.4504918125846633,Fraud
payment,0.0008785242099672,0.0039274831078088,0.0032278821741276,Fraud
debit,0.0002258850539865,0.0002461637273975,7.084737735246847e-05,Fraud
debit,0.0002805340670476,0.000131782278192,0.0,Fraud
payment,0.0004244751014495,0.0037933776256045,0.0034435886727507,Fraud
payment,0.0004502091075999,0.0034649164841721,0.0030973699234703,Fraud
payment,0.0003049370728799,0.0182725718503507,0.0179255363104422,Fraud
payment,0.0005673451355954,1.73234919689111e-05,0.0,Fraud
debit,1.9201004589040097e-05,0.002348261206,0.0023188650362057,Fraud
payment,0.0008174191953631,6.341635452904957e-05,0.0,Fraud
payment,0.0004071780973155,4.4391448170334695e-05,0.0,Fraud
payment,0.0013693443272732,0.0021184155893411,0.0010527010548012,Fraud
payment,0.0008089831933469,4.601552554242011e-05,0.0,Fraud
cash_out,0.0286801178545481,0.0,0.0,Fraud
payment,0.0003617860864668,0.0017753934342127,0.0014862092823748,Fraud
cash_out,0.0153950516794173,0.0014954140958179,0.0,Fraud
payment,0.0001332640318501,0.0001579995271985,5.441526833907644e-05,Fraud
payment,9.393002244927536e-06,0.0031905386659706,0.0031634964994027,Fraud
transfer,0.0412904588684196,0.0008006701444381,0.0,Fraud
transfer,0.0288636138984037,0.0,0.0,Fraud
payment,0.0002916440697029,1.2219248799499794e-05,0.0,Fraud
payment,0.0004850261159212,0.0023300297774431,0.0019427081664249,Fraud
payment,0.0013341083188518,0.0019547402984121,0.0009171159794333,Fraud
debit,0.0001670160399168,0.0038992550963416,0.0037466999411378,Fraud
payment,0.0001018500243421,0.0058599031695373,0.0057453667443895,Fraud
payment,0.0004438401060777,0.0038377721672555,0.0034728258211094,Fraud
payment,0.0012269002932291,5.529596766862248e-05,0.0,Fraud
transfer,0.0379950850808253,0.0094239796310876,0.0,Fraud
payment,0.0009196102197868,0.0004617019957785,0.0,Fraud
payment,6.581301572931076e-05,0.0027416746151333,0.0026740304036121,Fraud
payment,0.0003483250832496,3.557502815044244e-05,0.0,Fraud
payment,4.114500983365735e-05,0.0020504309371754,0.0020060016466173,Fraud
payment,0.0003863050923269,0.0020184257857628,0.0017089001382927,Fraud
cash_out,0.0124830289834439,9.8991382679492e-06,0.0,Fraud
transfer,0.0302148932213594,0.0128627701239342,0.0,Fraud
payment,0.0001852120442656,0.0001735442677599,2.9936583280911458e-05,Fraud
payment,0.0002848210680722,0.0039867286769723,0.0037430890122756,Fraud
cash_out,0.0130903521285941,0.0037662717742644,0.0,Fraud
payment,0.0008780092098442,0.0016525373946057,0.0009673354068488,Fraud
0.0,0.0254283940773861,0.0017285596830229,0.0212626118050758,Fraud
payment,0.0010236772446588,0.0213943014515468,0.0204756199283483,Fraud
transfer,0.0007274301738558,7.19234264780684e-06,0.0,Fraud
debit,0.0004991421192949,0.0016086873055594,0.0012149561217802,Fraud
debit,0.0008529052038443,0.0001608609968541,0.0,Fraud
payment,0.0004294881026476,0.0005775528483206,0.0002437054165865,Fraud
payment,0.0007285341741196,0.0002452148021901,0.0,Fraud
payment,0.0005372811284101,0.0063126340712605,0.0058606343881815,Fraud
payment,0.0003828060914906,0.0065103848255664,0.0061758989147996,Fraud
transfer,0.0070541386859391,0.0062141492460471,0.0007538371241945,Fraud
payment,0.0003556400849979,0.0016079139353822,0.001324484556161,Fraud
payment,0.0006889171646512,0.003242045119771,0.0026923971035037,Fraud
payment,0.0002873270686711,0.0309177883032221,0.030506451342536,Fraud
payment,0.0004630291106639,0.03069539256148,0.0301503790155602,Fraud
payment,0.0013690723272082,0.0303371149062365,0.0290979131553592,Fraud
transfer,0.0081220399411675,0.0139366719519712,0.007608024968271,Fraud
debit,0.0002798710668891,5.1119768711831416e-05,0.0,Fraud
transfer,0.0273949015473814,0.0,0.0,Fraud
transfer,0.0490338837190982,0.0016121674713567,0.0,Fraud
payment,2.239000535121128e-05,0.0009096380024032,0.000886645980948,Fraud
cash_out,0.0204689628920821,0.0008921374086637,0.0,Fraud
payment,0.0003397150811919,0.0031138976814117,0.0028334385398747,Fraud
payment,2.595600620348548e-05,0.0001394386429461,0.000118446613944,Fraud
payment,0.0001813440433412,0.0296636370879889,0.0293414802221809,Fraud
payment,0.0010285212458165,0.0295232062111054,0.0285507651995598,Fraud
debit,0.0002630690628735,0.0096597801981108,0.009397939654412,Fraud
payment,0.0008815682106948,0.0043350491911845,0.0036305998929274,Fraud
payment,2.693800643818353e-05,0.0018213540504726,0.0017892544503187,Fraud
payment,0.0007014821676542,0.0018003361691673,0.001249905578207,Fraud
payment,0.0016707353993057,0.0020413879196936,0.0007444954406289,Fraud
payment,0.0002017650482218,0.0007491064612445,0.0005892331856524,Fraud
payment,0.0003598890860134,0.0008213964651866,0.0005395425617825,Fraud
debit,0.0006024831439934,0.0214300876097556,0.0208349196478938,Fraud
payment,0.0007884381884367,0.0008401120234744,0.0002287559558862,Fraud
transfer,0.0421518390742895,0.0062466655951468,0.0,Fraud
payment,0.0002442100583662,0.002432558555313,0.0022296993813793,Fraud
payment,0.0002784210665426,0.0022435089888707,0.0020155185732184,Fraud
payment,0.0002184190522021,0.0035779971247396,0.0033879105785026,Fraud
cash_out,0.0265801053526451,0.2037802784362174,0.1820960288822904,Fraud
payment,0.0012360982954274,0.1832238377275592,0.1811457689108614,Fraud
debit,0.0003012330719947,0.0024413749753329,0.0021946330962622,Fraud
transfer,0.0009531092277931,0.0010097121033308,0.0002707443409039,Fraud
transfer,0.0139553083353186,0.0015054423869054,0.0,Fraud
payment,0.001352276323194,1.3379304065275092e-05,0.0,Fraud
payment,0.0005132311226622,2.6371923041958418e-05,0.0,Fraud
payment,0.0004878761166023,0.0023387487528207,0.0019491829354191,Fraud
cash_out,0.0130467781181799,0.0019612551687847,0.0,Fraud
transfer,0.0722159642596154,0.000859987637028,0.0,Fraud
payment,0.0005083081214856,0.0080845798212234,0.0076439421044418,Fraud
payment,0.0004615241103042,0.0047799690541182,0.0043956310503167,Fraud
payment,0.0003939210941471,9.8991382679492e-06,0.0,Fraud
payment,0.0001469000351091,0.0,0.0,Fraud
payment,0.0005478571309378,0.0293460727323531,0.0287441651044326,Fraud
payment,0.0001832350437931,0.0030981982668149,0.0029381078230706,Fraud
0.0,0.0365912337453048,0.0001016208412819,0.02822555332485,Fraud
payment,0.0016470533936457,0.0284003678383667,0.0269594277739357,Fraud
payment,0.003191970762881,0.0271264005590835,0.0245058646380766,Fraud
payment,0.0006448171541112,0.000155138057543,0.0,Fraud
cash_out,0.0315322935362181,0.0,0.0,Fraud
payment,0.0002866720685146,0.0090283234484405,0.0087522282517048,Fraud
payment,0.0002736470654016,0.000976147837641,0.0007596278304626,Fraud
0.0,0.0060500994459737,0.0014280280321693,0.0060695863438415,Fraud
payment,4.481601071102656e-05,0.000943743627217,0.0009033048298537,Fraud
debit,0.0008159251950061,0.0076856754838322,0.0070110557249348,Fraud
transfer,0.0040146999595132,0.0222300539873325,0.0190072992705667,Fraud
payment,0.0005827001392653,0.0191250206748916,0.0185592466396598,Fraud
payment,0.0009117502179083,0.0186741930371744,0.0178582829525362,Fraud
payment,0.0003852000920628,0.00085449670877,0.0005529847786558,Fraud
payment,0.0001050740251126,0.0083003501006576,0.0081683138459004,Fraud
payment,0.00072945617434,0.0009940699181271,0.0004271010962421,Fraud
payment,0.0009111952177756,0.0004297463400573,0.0,Fraud
payment,0.0018622894450871,0.0,0.0,Fraud
payment,0.0002131720509481,0.0,0.0,Fraud
payment,0.0003740640894013,0.0,0.0,Fraud
payment,0.001745531417182,0.0,0.0,Fraud
payment,0.0001096390262037,0.0,0.0,Fraud
payment,0.0001391100332472,0.0,0.0,Fraud
payment,0.0003464440828001,0.0,0.0,Fraud
payment,0.0012958333097041,0.0,0.0,Fraud
payment,0.0003381220808111,0.0,0.0,Fraud
payment,0.0003283290784706,0.0,0.0,Fraud
payment,0.0004895681170067,0.0,0.0,Fraud
payment,0.0009639802303912,0.0,0.0,Fraud
payment,0.0001917380458253,0.0,0.0,Fraud
payment,0.0021818295214572,0.0,0.0,Fraud
payment,0.0018185424346316,0.0,0.0,Fraud
payment,0.0023067375513102,0.0,0.0,Fraud
payment,0.0006818141629535,0.0,0.0,Fraud
payment,0.0002632670629208,8.120386860427079e-06,0.0,Fraud
payment,0.0005368711283121,0.0011449745473202,0.000725098803599,Fraud
cash_out,0.035812213559119,0.0015397026857546,0.0,Fraud
payment,0.0002643490631794,7.269679665525194e-06,0.0,Fraud
debit,0.0005451661302947,0.00666753364557,0.0062072889392211,Fraud
payment,0.0002689180642714,0.0008985014718518,0.0006860941618429,Fraud
debit,0.0003267180780856,0.0044332672036868,0.004154676488221,Fraud
payment,0.0003621010865421,0.0030478518682802,0.0027505931634718,Fraud
payment,9.998002389522572e-06,0.0033290492647042,0.0033006895064819,Fraud
payment,0.0005598911338139,0.0005907001413327,0.0001565427589109,Fraud
cash_out,0.0151765786272022,0.0001575123039869,0.0,Fraud
payment,0.0002722800650749,0.0011434278069658,0.0009269288208091,Fraud
payment,0.0001532150366183,0.0009326697396499,0.0008089833404578,Fraud
payment,4.001500956358729e-05,0.0008139937658506,0.000778042952772,Fraud
debit,0.0012615423015086,0.0008282021227458,0.0,Fraud
payment,0.0003629480867445,0.0010191580466749,0.0007337356719737,Fraud
cash_out,0.0333944649812771,0.0007382800521341,0.0,Fraud
payment,0.0007646391827487,0.0001234298802784,0.0,Fraud
payment,0.0011676802790755,0.0023521280568859,0.0014399758654061,Fraud
payment,2.7041006462800544e-05,0.0078476191989344,0.0077783465951497,Fraud
payment,0.0001378560329475,0.0025412990424461,0.0024195152587331,Fraud
cash_out,0.0029584937070799,0.0024345004878279,0.0001454048342319,Fraud
payment,0.0001054250251965,0.0004313858848329,0.0003475161626305,Fraud
payment,0.0002513070600623,2.0880994783955345e-05,0.0,Fraud
debit,0.0006075551452056,0.0057155149574571,0.005213177472608,Fraud
debit,0.0008646062066408,0.0005207874773153,0.0,Fraud
debit,0.0005262041257627,0.0252260204504255,0.024666115939295,Fraud
payment,0.0003819360912827,0.0007875228514259,0.0004889319119764,Fraud
payment,0.0004918031175409,0.0038264809626686,0.0034247392859017,Fraud
payment,0.0005633211346337,0.0024523893133964,0.0020041362306215,Fraud
payment,0.0011506372750023,0.0020165488163428,0.001119561653097,Fraud
payment,0.0002144820512612,0.007837024027507,0.0076237476504347,Fraud
payment,0.0008378382002433,9.20310510848402e-06,0.0,Fraud
payment,0.0003848210919722,0.2196233341695321,0.2179755123959936,Fraud
payment,0.0005236341251485,0.2193255402491058,0.2175728584718076,Fraud
payment,0.0006170741474807,0.0077578309213634,0.0072356058479701,Fraud
payment,0.0001194510285487,0.1512975020164931,0.1502742163819744,Fraud
payment,1.4768003529552842e-05,0.151204937339986,0.1502626818546362,Fraud
payment,6.217101485887255e-05,0.151193331373737,0.1502147121481188,Fraud
payment,0.0001010470241502,0.0220316922705867,0.0218182298409224,Fraud
payment,0.0003685890880927,0.0025156185123425,0.0022166491555063,Fraud
transfer,0.0026110556240422,0.0022433922099739,0.000222517150102,Fraud
cash_out,0.0286588598494675,0.0002238953065156,0.0,Fraud
payment,0.0005428141297325,0.0009354685663211,0.0005123145594531,Fraud
payment,0.0013838593307423,0.0005608480524934,0.0,Fraud
payment,0.0011476832742963,1.384332617158521e-05,0.0,Fraud
cash_out,0.0119568598576895,0.0,0.0,Fraud
debit,8.166001951674467e-05,0.002732703521078,0.0026529343703041,Fraud
payment,0.000273427065349,0.0007845840447526,0.0005694122760104,Fraud
payment,0.0006163961473186,0.0008278154376572,0.0003487682280023,Fraud
payment,0.000404975096789,0.0082986486862678,0.0079361160553089,Fraud
payment,0.000672820160804,0.0033881277859094,0.0028499521215274,Fraud
transfer,0.0259094291923535,0.0028676032544543,0.0,Fraud
transfer,0.0021499995138498,0.0,0.0,Fraud
payment,0.0001808490432229,0.0021324909265658,0.0019801786630109,Fraud
payment,6.9847016693437e-05,0.0664535338888847,0.0659906196184679,Fraud
debit,0.0007271511737891,0.0024178645219465,0.0018439026074286,Fraud
payment,0.0004842921157458,0.0004638674322746,8.859688357101294e-05,Fraud
payment,0.000115159027523,0.0015801499460213,0.001481727518604,Fraud
payment,0.0001621640387572,0.0002381206775548,0.0001118304207456,Fraud
payment,0.0008074141929719,0.0133028950917693,0.0126002409570216,Fraud
payment,0.0001311210313379,0.0016403181458062,0.0015292568117033,Fraud
payment,0.0006126021464119,0.0070947007960865,0.0065799947509791,Fraud
payment,0.0011299432700564,0.0066207478433312,0.0057113257847518,Fraud
payment,0.000450657107707,0.0057466987897415,0.005364762698279,Fraud
payment,0.0002585850618018,0.0053979892703302,0.0051658280342029,Fraud
payment,9.06940216758712e-05,0.0051978225075908,0.0050959352702278,Fraud
payment,0.0007120791701869,0.0051274968638988,0.0045484406714065,Fraud
payment,0.0004447411062931,0.0045766113660278,0.0042064254491477,Fraud
payment,6.609501579670879e-05,0.0042324778779548,0.0041554404863668,Fraud
payment,0.0004041370965887,0.0041811771406216,0.0038446331280058,Fraud
payment,0.001534845366828,0.0038684448018528,0.0026647517460505,Fraud
payment,0.0011914842847647,0.002681255843411,0.0017487825324456,Fraud
payment,0.0014143123380206,0.0017596135891175,0.0006615447646827,Fraud
payment,0.0028299496763579,0.0006656420316123,0.0,Fraud
payment,0.0006974581666925,0.0,0.0,Fraud
payment,0.0019569864677197,0.0,0.0,Fraud
payment,0.0017387554155625,0.0,0.0,Fraud
payment,0.0012121522897043,0.0,0.0,Fraud
payment,0.002000552478132,0.0,0.0,Fraud
payment,0.0018387384394584,0.0,0.0,Fraud
payment,0.0005945411420953,0.0,0.0,Fraud
payment,8.017701916230758e-05,0.0,0.0,Fraud
payment,0.0014709513515573,0.0,0.0,Fraud
payment,0.0002405080574814,0.0,0.0,Fraud
payment,0.0002072120495236,0.0009526373842546,0.0007873246847728,Fraud
payment,0.000570862136436,0.3068495840572349,0.3045218602996986,Fraud
payment,0.0021894915232884,0.3064079115756751,0.3028388123521849,Fraud
payment,0.0005459621304849,0.0020331128587977,0.0016007828715132,Fraud
payment,0.0002183150521772,0.0016106972946499,0.00143280012427,Fraud
debit,0.0005653041351076,0.0101988192116078,0.0097013599039406,Fraud
payment,7.255501734064915e-05,0.0080073201405228,0.0079020820131595,Fraud
payment,0.0007866511880096,4.647954764873023e-05,0.0,Fraud
payment,0.0004027170962493,0.0082503903872116,0.0078898903244383,Fraud
debit,0.0002634680629688,0.0055805618615386,0.0053435237035474,Fraud
payment,0.0003126670747274,0.0007493957016908,0.0005042802811652,Fraud
payment,0.0006897441648488,7.764636578922654e-05,0.0,Fraud
0.0,0.0038364179169038,0.0050629452019497,0.0079806723656839,Fraud
payment,0.0006775931619447,7.911576912587524e-05,0.0,Fraud
0.0,0.0096013572947243,0.0003235780821335,0.0077014656308309,Fraud
payment,0.0002301810550132,0.0101601507027486,0.0099205082372689,Fraud
payment,0.0005572701331875,0.000446466603288,1.5211556643624192e-05,Fraud
payment,0.0001665490398052,1.530576917663927e-05,0.0,Fraud
payment,0.0024657075893041,0.0,0.0,Fraud
0.0,0.0221555542951774,0.0008970320685151,0.01792066639872,Fraud
payment,0.0001114780266432,0.0180316577597159,0.0178347996171751,Fraud
payment,0.0007728841847193,0.0004497920950499,0.0,Fraud
cash_out,0.0069488316607707,0.0007212450272413,0.0,Fraud
payment,0.0005435461299075,0.0010290540914621,0.0006047614095356,Fraud
payment,0.0003981910951676,0.0006085069896624,0.0002985249736828,Fraud
payment,0.000562774134503,0.0039179706546294,0.0034611168193455,Fraud
payment,0.0003397390811976,0.0022052132444369,0.0019303289369113,Fraud
payment,0.0007881361883645,0.0019422843983384,0.0013243761821785,Fraud
payment,6.331601513252761e-05,0.0875177733227324,0.0869302208473145,Fraud
payment,0.0002245870536763,0.0874686217811215,0.0867574166107668,Fraud
payment,0.0009259552213032,0.0012955497208178,0.0005756933553339,Fraud
payment,0.0009612342297349,0.021319031652312,0.0204488077439233,Fraud
cash_out,0.003030606724315,0.0068772871050258,0.006834954920935,Fraud
payment,0.0001010450241497,0.0068772871050258,0.0067571062768721,Fraud
payment,0.0006531661561067,0.0008739856372351,0.0003663924508227,Fraud
payment,0.0009458272260527,0.0158521552068194,0.0150274238671658,Fraud
payment,0.0002550400609545,0.0003882318289461,0.0001896321796105,Fraud
payment,0.0005910011412492,0.02214030283153,0.0215495884164439,Fraud
payment,0.0008007441913778,0.021683055447972,0.0209339450292942,Fraud
payment,0.0008623582061036,0.0017334319151391,0.0010597615044666,Fraud
transfer,0.0244961748545857,0.0014600455575047,0.0,Fraud
payment,0.0005661481353094,0.0020177227922718,0.0015699723788845,Fraud
payment,0.0001889950451698,0.0008401120234744,0.0006894937230089,Fraud
payment,5.586201335102119e-05,0.0023281535813933,0.0022707031772372,Fraud
